idVariable,fecha,valor
6,06/12/2018,"59,01"
6,07/12/2018,"59,16"
6,10/12/2018,"59,23"
6,11/12/2018,"58,97"
6,12/12/2018,"59,13"
6,13/12/2018,"59,16"
6,14/12/2018,"59,08"
6,17/12/2018,"59,41"
6,18/12/2018,"59,44"
6,19/12/2018,"59,45"
6,20/12/2018,"59,58"
6,21/12/2018,"59,38"
6,26/12/2018,"59,36"
6,27/12/2018,"59,39"
6,28/12/2018,"59,25"
6,02/01/2019,"59,25"
6,03/01/2019,"59,25"
6,04/01/2019,"59,29"
6,07/01/2019,"58,96"
6,08/01/2019,"58,8"
6,09/01/2019,"58,78"
6,10/01/2019,"58,46"
6,11/01/2019,"58,11"
6,14/01/2019,"57,8"
6,15/01/2019,"57,61"
6,16/01/2019,"57,54"
6,17/01/2019,"57,32"
6,18/01/2019,"57,25"
6,21/01/2019,"57,13"
6,22/01/2019,"56,94"
6,23/01/2019,"56,87"
6,24/01/2019,"56,7"
6,25/01/2019,"56,6"
6,28/01/2019,"56,31"
6,29/01/2019,"55,64"
6,30/01/2019,"54,89"
6,31/01/2019,"53,69"
6,01/02/2019,"52,44"
6,04/02/2019,"51,3"
6,05/02/2019,"50,02"
6,06/02/2019,"48,82"
6,07/02/2019,"47,55"
6,08/02/2019,"46,24"
6,11/02/2019,"45,16"
6,12/02/2019,"44,36"
6,13/02/2019,"43,97"
6,14/02/2019,"43,94"
6,15/02/2019,"44,21"
6,18/02/2019,"44,31"
6,19/02/2019,"44,49"
6,20/02/2019,"46,01"
6,21/02/2019,"49,03"
6,22/02/2019,"49,52"
6,25/02/2019,"49,83"
6,26/02/2019,"50,07"
6,27/02/2019,"49,98"
6,28/02/2019,"50,13"
6,01/03/2019,"50,22"
6,06/03/2019,"50,55"
6,07/03/2019,"51,86"
6,08/03/2019,"57,89"
6,11/03/2019,"59,86"
6,12/03/2019,"62,12"
6,13/03/2019,"63,33"
6,14/03/2019,"63,66"
6,15/03/2019,"63,74"
6,18/03/2019,"63,71"
6,19/03/2019,"63,87"
6,20/03/2019,"64,89"
6,21/03/2019,"65,76"
6,22/03/2019,"66,66"
6,25/03/2019,"66,83"
6,26/03/2019,"66,93"
6,27/03/2019,"67,76"
6,28/03/2019,"68,35"
6,29/03/2019,"68,16"
6,01/04/2019,"68,15"
6,03/04/2019,"67,98"
6,04/04/2019,"67,69"
6,05/04/2019,"67,38"
6,08/04/2019,"67,17"
6,09/04/2019,"66,94"
6,10/04/2019,"66,76"
6,11/04/2019,"66,81"
6,12/04/2019,"66,86"
6,15/04/2019,"66,85"
6,16/04/2019,"66,79"
6,17/04/2019,"67,12"
6,22/04/2019,"67,87"
6,23/04/2019,"67,89"
6,24/04/2019,"68,37"
6,25/04/2019,"71,04"
6,26/04/2019,"71,87"
6,29/04/2019,"73,19"
6,30/04/2019,"73,93"
6,02/05/2019,"74,07"
6,03/05/2019,"73,77"
6,06/05/2019,"73,53"
6,07/05/2019,"73,24"
6,08/05/2019,"72,88"
6,09/05/2019,"72,48"
6,10/05/2019,"72,05"
6,13/05/2019,"71,74"
6,14/05/2019,"71,63"
6,15/05/2019,"71,6"
6,16/05/2019,"71,57"
6,17/05/2019,"71,48"
6,20/05/2019,"71,44"
6,21/05/2019,"71,22"
6,22/05/2019,"70,99"
6,23/05/2019,"70,89"
6,24/05/2019,"70,9"
6,27/05/2019,"70,82"
6,28/05/2019,"70,79"
6,29/05/2019,"70,75"
6,30/05/2019,"70,75"
6,31/05/2019,"70,73"
6,03/06/2019,"70,69"
6,04/06/2019,"70,53"
6,05/06/2019,"70,28"
6,06/06/2019,"69,97"
6,07/06/2019,"69,61"
6,10/06/2019,"69,24"
6,11/06/2019,"68,89"
6,12/06/2019,"67,98"
6,13/06/2019,"67,31"
6,14/06/2019,"66,66"
6,18/06/2019,"66,11"
6,19/06/2019,"65,44"
6,21/06/2019,"64,62"
6,24/06/2019,"63,84"
6,25/06/2019,"63,03"
6,26/06/2019,"62,6"
6,27/06/2019,"62,6"
6,28/06/2019,"62,69"
6,01/07/2019,"62,08"
6,02/07/2019,"61,38"
6,03/07/2019,"60,8"
6,04/07/2019,"60,34"
6,05/07/2019,"59,9"
6,10/07/2019,"59,48"
6,11/07/2019,"59,16"
6,12/07/2019,"59,01"
6,15/07/2019,"58,83"
6,16/07/2019,"58,8"
6,17/07/2019,"58,74"
6,18/07/2019,"58,72"
6,19/07/2019,"58,71"
6,22/07/2019,"58,78"
6,23/07/2019,"58,91"
6,24/07/2019,"59,01"
6,25/07/2019,"59,23"
6,26/07/2019,"59,59"
6,29/07/2019,"59,99"
6,30/07/2019,"60,27"
6,31/07/2019,"60,4"
6,01/08/2019,"60,65"
6,02/08/2019,"61,01"
6,05/08/2019,"61,59"
6,06/08/2019,"62,28"
6,07/08/2019,"62,93"
6,08/08/2019,"63,38"
6,09/08/2019,"63,71"
6,12/08/2019,"74,78"
6,13/08/2019,"74,85"
6,14/08/2019,"74,93"
6,15/08/2019,"74,96"
6,16/08/2019,"74,97"
6,20/08/2019,"74,96"
6,21/08/2019,"74,98"
6,22/08/2019,"74,98"
6,23/08/2019,"74,98"
6,26/08/2019,"74,99"
6,27/08/2019,"74,99"
6,28/08/2019,"74,98"
6,29/08/2019,"78,21"
6,30/08/2019,"83,26"
6,02/09/2019,"85,28"
6,03/09/2019,"85,73"
6,04/09/2019,"85,8"
6,05/09/2019,"85,8"
6,06/09/2019,"85,83"
6,09/09/2019,"85,98"
6,10/09/2019,"85,99"
6,11/09/2019,"85,99"
6,12/09/2019,"85,99"
6,13/09/2019,"84,15"
6,16/09/2019,"84,01"
6,17/09/2019,"83,46"
6,18/09/2019,"83,21"
6,19/09/2019,"82,79"
6,20/09/2019,"82,25"
6,23/09/2019,"81,78"
6,24/09/2019,"81,32"
6,25/09/2019,"80,83"
6,26/09/2019,"79,99"
6,27/09/2019,"79,21"
6,30/09/2019,"78,37"
6,01/10/2019,"77,71"
6,02/10/2019,"76,99"
6,03/10/2019,"75,98"
6,04/10/2019,"74,98"
6,07/10/2019,"72,97"
6,08/10/2019,"71,92"
6,09/10/2019,"70,99"
6,10/10/2019,"69,49"
6,11/10/2019,"68,02"
6,15/10/2019,68
6,16/10/2019,68
6,17/10/2019,68
6,18/10/2019,68
6,21/10/2019,68
6,22/10/2019,68
6,23/10/2019,68
6,24/10/2019,68
6,25/10/2019,68
6,28/10/2019,68
6,29/10/2019,68
6,30/10/2019,68
6,31/10/2019,68
6,01/11/2019,"67,03"
6,04/11/2019,"65,93"
6,05/11/2019,"64,94"
6,07/11/2019,"64,01"
6,08/11/2019,"63,21"
6,11/11/2019,"63,05"
6,12/11/2019,"63,01"
6,13/11/2019,"63,01"
6,14/11/2019,63
6,15/11/2019,63
6,19/11/2019,63
6,20/11/2019,63
6,21/11/2019,63
6,22/11/2019,63
6,25/11/2019,63
6,26/11/2019,63
6,27/11/2019,63
6,28/11/2019,63
6,29/11/2019,63
6,02/12/2019,63
6,03/12/2019,63
6,04/12/2019,63
6,05/12/2019,63
6,06/12/2019,63
6,09/12/2019,63
6,10/12/2019,63
6,11/12/2019,63
6,12/12/2019,63
6,13/12/2019,63
6,16/12/2019,63
6,17/12/2019,63
6,18/12/2019,63
6,19/12/2019,63
6,20/12/2019,58
6,23/12/2019,58
6,26/12/2019,58
6,27/12/2019,55
6,30/12/2019,55
6,02/01/2020,55
6,03/01/2020,55
6,06/01/2020,55
6,07/01/2020,55
